Feature_name;Counts;Chr;Start;End;Strand;Type;CPM
N16961_07705;0;NC_002505.1;1660180;1660938;-;cds;0
N16961_07710;0;NC_002505.1;1661257;1662561;+;cds;0
N16961_07715;0;NC_002505.1;1662637;1663518;+;cds;0
N16961_07720;0;NC_002505.1;1663528;1664370;+;cds;0
N16961_07725;0;NC_002505.1;1664360;1665541;+;cds;0
N16961_07730;0;NC_002505.1;1665566;1666327;+;cds;0
N16961_07735;0;NC_002505.1;1666358;1667068;+;cds;0
N16961_07740;0;NC_002505.1;1667144;1667614;-;cds;0
N16961_07745;0;NC_002505.1;1667625;1667987;-;cds;0
N16961_07750;0;NC_002505.1;1668122;1669129;-;cds;0
N16961_07755;0;NC_002505.1;1669192;1670628;-;cds;0
N16961_07760;0;NC_002505.1;1671041;1673215;+;cds;0
N16961_07765;0;NC_002505.1;1673280;1674209;-;cds;0
N16961_07770;0;NC_002505.1;1674321;1675445;+;cds;0
N16961_07775;0;NC_002505.1;1675622;1676611;+;cds;0
N16961_07780;0;NC_002505.1;1676602;1676724;+;cds;0
N16961_07785;0;NC_002505.1;1676745;1678004;+;cds;0
N16961_07790;0;NC_002505.1;1678004;1679218;+;cds;0
N16961_07795;0;NC_002505.1;1679222;1680499;+;cds;0
N16961_07800;0;NC_002505.1;1680499;1681200;+;cds;0
N16961_07805;0;NC_002505.1;1681274;1682266;-;cds;0
N16961_07810;2;NC_002505.1;1682263;1683600;-;cds;47.8160040165443
N16961_07820;2;NC_002505.1;1684123;1684503;+;cds;47.8160040165443
N16961_07825;0;NC_002505.1;1684519;1685904;+;cds;0
N16961_07830;0;NC_002505.1;1686049;1686399;-;cds;0
N16961_07835;0;NC_002505.1;1686477;1686935;-;cds;0
N16961_07840;0;NC_002505.1;1686965;1687282;-;cds;0
N16961_07845;0;NC_002505.1;1687438;1688259;-;cds;0
N16961_07850;0;NC_002505.1;1688261;1688497;-;cds;0
N16961_07855;0;NC_002505.1;1688481;1690151;-;cds;0
N16961_07860;0;NC_002505.1;1690215;1691087;-;cds;0
N16961_07865;0;NC_002505.1;1691206;1692756;+;cds;0
N16961_07870;0;NC_002505.1;1692753;1695269;+;cds;0
N16961_07875;0;NC_002505.1;1695314;1695829;-;cds;0
N16961_07880;0;NC_002505.1;1695869;1696402;-;cds;0
N16961_07885;0;NC_002505.1;1696499;1698010;-;cds;0
N16961_07890;0;NC_002505.1;1698457;1698897;+;cds;0
N16961_07895;0;NC_002505.1;1699073;1699936;-;cds;0
N16961_07900;0;NC_002505.1;1700060;1700845;+;cds;0
N16961_07905;0;NC_002505.1;1700984;1702687;+;cds;0
N16961_07910;0;NC_002505.1;1702684;1703442;+;cds;0
N16961_07915;0;NC_002505.1;1703680;1704534;+;cds;0
N16961_07920;0;NC_002505.1;1704620;1705906;+;cds;0
N16961_07925;0;NC_002505.1;1705924;1706976;-;cds;0
N16961_07930;0;NC_002505.1;1706985;1708145;-;cds;0
N16961_07935;0;NC_002505.1;1708211;1709275;-;cds;0
N16961_07940;0;NC_002505.1;1709719;1711152;-;cds;0
N16961_07945;0;NC_002505.1;1711364;1712125;+;cds;0
N16961_07960;0;NC_002505.1;1712741;1713802;+;cds;0
N16961_07965;0;NC_002505.1;1713805;1714494;-;cds;0
N16961_07970;0;NC_002505.1;1714609;1715412;-;cds;0
N16961_07975;0;NC_002505.1;1715544;1716521;-;cds;0
N16961_07980;0;NC_002505.1;1716549;1717325;-;cds;0
N16961_07985;0;NC_002505.1;1717391;1718077;-;cds;0
N16961_07990;0;NC_002505.1;1718077;1719693;-;cds;0
N16961_07995;0;NC_002505.1;1720022;1720255;+;cds;0
N16961_08000;0;NC_002505.1;1720423;1721853;+;cds;0
N16961_08005;0;NC_002505.1;1721865;1722839;+;cds;0
N16961_08010;0;NC_002505.1;1722858;1724006;+;cds;0
N16961_08015;2;NC_002505.1;1724003;1725151;+;cds;47.8160040165443
N16961_08020;0;NC_002505.1;1725155;1725529;-;cds;0
N16961_08025;0;NC_002505.1;1725670;1726611;+;cds;0
N16961_08030;0;NC_002505.1;1726820;1727533;+;cds;0
N16961_08035;0;NC_002505.1;1727537;1727761;-;cds;0
N16961_08040;0;NC_002505.1;1727960;1729048;-;cds;0
N16961_08045;0;NC_002505.1;1729045;1729557;-;cds;0
N16961_08050;0;NC_002505.1;1729725;1729958;+;cds;0
N16961_08055;0;NC_002505.1;1729989;1730858;-;cds;0
N16961_08060;0;NC_002505.1;1730964;1732181;+;cds;0
N16961_08065;0;NC_002505.1;1732238;1732786;+;cds;0
N16961_08070;4;NC_002505.1;1732896;1737431;-;cds;95.6320080330887
N16961_08075;5;NC_002505.1;1737441;1741367;-;cds;119.540010041361
N16961_08080;0;NC_002505.1;1741764;1743101;+;cds;0
N16961_08085;0;NC_002505.1;1743103;1743741;+;cds;0
N16961_08090;0;NC_002505.1;1743877;1745010;-;cds;0
N16961_08095;0;NC_002505.1;1745276;1746520;-;cds;0
N16961_08100;0;NC_002505.1;1746534;1748714;-;cds;0
N16961_08105;0;NC_002505.1;1748735;1749418;-;cds;0
N16961_08110;0;NC_002505.1;1750016;1751164;-;cds;0
N16961_08115;0;NC_002505.1;1751443;1752561;-;cds;0
N16961_08120;0;NC_002505.1;1752562;1755015;-;cds;0
N16961_08125;0;NC_002505.1;1754996;1755667;-;cds;0
N16961_08130;0;NC_002505.1;1755793;1757169;-;cds;0
N16961_08135;0;NC_002505.1;1757297;1758733;+;cds;0
N16961_08140;0;NC_002505.1;1758800;1759459;-;cds;0
N16961_08145;0;NC_002505.1;1759459;1760664;-;cds;0
N16961_08150;0;NC_002505.1;1760983;1761678;-;cds;0
N16961_08155;0;NC_002505.1;1761812;1763596;+;cds;0
N16961_08160;0;NC_002505.1;1763867;1764268;+;cds;0
N16961_08165;0;NC_002505.1;1764280;1764939;+;cds;0
N16961_08170;0;NC_002505.1;1764929;1766302;+;cds;0
N16961_08175;0;NC_002505.1;1766460;1766738;+;cds;0
N16961_08180;0;NC_002505.1;1766888;1767661;-;cds;0
N16961_08185;0;NC_002505.1;1767753;1768154;-;cds;0
N16961_08190;0;NC_002505.1;1768432;1770135;+;cds;0
N16961_08195;0;NC_002505.1;1770521;1771711;+;cds;0
N16961_08200;0;NC_002505.1;1771809;1772435;-;cds;0
N16961_08205;0;NC_002505.1;1772606;1772770;-;cds;0
N16961_08210;0;NC_002505.1;1773000;1774763;+;cds;0
N16961_08215;0;NC_002505.1;1774844;1776490;-;cds;0
N16961_08220;0;NC_002505.1;1776818;1779274;+;cds;0
N16961_08225;0;NC_002505.1;1779308;1780969;-;cds;0
N16961_08230;0;NC_002505.1;1780981;1782735;-;cds;0
N16961_08235;0;NC_002505.1;1782740;1786270;-;cds;0
N16961_08240;0;NC_002505.1;1786974;1788326;+;cds;0
N16961_08245;0;NC_002505.1;1788409;1789272;-;cds;0
N16961_08250;0;NC_002505.1;1789299;1789424;+;cds;0
N16961_08255;0;NC_002505.1;1789608;1790861;+;cds;0
N16961_08260;0;NC_002505.1;1791030;1791977;+;cds;0
N16961_08265;0;NC_002505.1;1791987;1792913;+;cds;0
N16961_08270;0;NC_002505.1;1792910;1794007;+;cds;0
N16961_08275;0;NC_002505.1;1794172;1794387;+;cds;0
N16961_08280;0;NC_002505.1;1794393;1794659;-;cds;0
N16961_08285;0;NC_002505.1;1794806;1795249;+;cds;0
N16961_08290;0;NC_002505.1;1795457;1796605;+;cds;0
N16961_08295;0;NC_002505.1;1796619;1798319;+;cds;0
N16961_08300;0;NC_002505.1;1798285;1798947;+;cds;0
N16961_08305;0;NC_002505.1;1798940;1799560;+;cds;0
N16961_08310;0;NC_002505.1;1799619;1800326;-;cds;0
N16961_08315;0;NC_002505.1;1800425;1801711;-;cds;0
N16961_08320;0;NC_002505.1;1802327;1803781;+;cds;0
N16961_08325;0;NC_002505.1;1803862;1805052;+;cds;0
N16961_08330;0;NC_002505.1;1805139;1805720;-;cds;0
N16961_08335;0;NC_002505.1;1805807;1808905;-;cds;0
N16961_08340;0;NC_002505.1;1808898;1809977;-;cds;0
N16961_08345;0;NC_002505.1;1809979;1811010;-;cds;0
N16961_08350;0;NC_002505.1;1811182;1811571;-;cds;0
N16961_08355;0;NC_002505.1;1811564;1811797;-;cds;0
N16961_08360;0;NC_002505.1;1811811;1812479;-;cds;0
N16961_08365;0;NC_002505.1;1812689;1813705;+;cds;0
N16961_08370;0;NC_002505.1;1813858;1815441;+;cds;0
N16961_08375;0;NC_002505.1;1815441;1816403;+;cds;0
N16961_08380;0;NC_002505.1;1816390;1817277;+;cds;0
N16961_08385;0;NC_002505.1;1817277;1818272;+;cds;0
N16961_08390;0;NC_002505.1;1818269;1819057;+;cds;0
N16961_08395;0;NC_002505.1;1819058;1819828;+;cds;0
N16961_08400;0;NC_002505.1;1819865;1820254;-;cds;0
N16961_08405;0;NC_002505.1;1820389;1821294;-;cds;0
N16961_08410;0;NC_002505.1;1821480;1822688;+;cds;0
N16961_08415;0;NC_002505.1;1822752;1823312;-;cds;0
N16961_08420;0;NC_002505.1;1823364;1824488;-;cds;0
N16961_08425;0;NC_002505.1;1824695;1827157;-;cds;0
N16961_08430;0;NC_002505.1;1827181;1828365;-;cds;0
N16961_08435;0;NC_002505.1;1828412;1828594;-;cds;0
N16961_08440;0;NC_002505.1;1829274;1830116;-;cds;0
N16961_08445;0;NC_002505.1;1830468;1830701;+;cds;0
N16961_08450;0;NC_002505.1;1830805;1831635;+;cds;0
N16961_08455;0;NC_002505.1;1831628;1832275;+;cds;0
N16961_08460;0;NC_002505.1;1832453;1832677;+;cds;0
N16961_08465;0;NC_002505.1;1832906;1833451;+;cds;0
N16961_08470;1;NC_002505.1;1833610;1834029;+;cds;23.9080020082722
N16961_08475;2;NC_002505.1;1834104;1834400;+;cds;47.8160040165443
N16961_08480;2;NC_002505.1;1834342;1834800;+;cds;47.8160040165443
N16961_08485;0;NC_002505.1;1835075;1837360;-;cds;0
N16961_08490;0;NC_002505.1;1837756;1838673;+;cds;0
N16961_08495;0;NC_002505.1;1838680;1838880;-;cds;0
N16961_08500;0;NC_002505.1;1838997;1839683;-;cds;0
N16961_08505;0;NC_002505.1;1839907;1842675;+;cds;0
N16961_08510;0;NC_002505.1;1842809;1845265;-;cds;0
N16961_08515;0;NC_002505.1;1845545;1847914;+;cds;0
N16961_08520;0;NC_002505.1;1847962;1848546;-;cds;0
N16961_08525;0;NC_002505.1;1848654;1849097;+;cds;0
N16961_08530;0;NC_002505.1;1849179;1853654;-;cds;0
N16961_08535;0;NC_002505.1;1853651;1854373;-;cds;0
N16961_08540;0;NC_002505.1;1854354;1855691;-;cds;0
N16961_08545;0;NC_002505.1;1855703;1856485;-;cds;0
N16961_08550;0;NC_002505.1;1856602;1857423;+;cds;0
N16961_08555;0;NC_002505.1;1857523;1858227;-;cds;0
N16961_08560;0;NC_002505.1;1858452;1859114;+;cds;0
N16961_08565;0;NC_002505.1;1859521;1860531;+;cds;0
N16961_08570;0;NC_002505.1;1860890;1861477;+;cds;0
N16961_08575;0;NC_002505.1;1861832;1862521;+;cds;0
N16961_08580;0;NC_002505.1;1862555;1862866;+;cds;0
N16961_08585;0;NC_002505.1;1862871;1863689;-;cds;0
N16961_08590;0;NC_002505.1;1863877;1865331;-;cds;0
N16961_08595;0;NC_002505.1;1865333;1866550;-;cds;0
N16961_08600;0;NC_002505.1;1867219;1869849;-;cds;0
N16961_08605;0;NC_002505.1;1870186;1870434;+;cds;0
N16961_08610;0;NC_002505.1;1870525;1871805;-;cds;0
N16961_08615;0;NC_002505.1;1872072;1872803;+;cds;0
N16961_08620;0;NC_002505.1;1872807;1873508;+;cds;0
N16961_08625;0;NC_002505.1;1873592;1873810;+;cds;0
N16961_08630;0;NC_002505.1;1874114;1875013;-;cds;0
N16961_08635;0;NC_002505.1;1875028;1875318;-;cds;0
N16961_08640;0;NC_002505.1;1875517;1877799;-;cds;0
N16961_08645;0;NC_002505.1;1877855;1878481;-;cds;0
N16961_08655;0;NC_002505.1;1879014;1879925;+;cds;0
N16961_08660;0;NC_002505.1;1879970;1880251;+;cds;0
N16961_08665;0;NC_002505.1;1880232;1881683;-;cds;0
N16961_08670;0;NC_002505.1;1881716;1882345;-;cds;0
N16961_08675;0;NC_002505.1;1882572;1883396;+;cds;0
N16961_08680;0;NC_002505.1;1883410;1884522;+;cds;0
N16961_08685;0;NC_002505.1;1884533;1885654;+;cds;0
N16961_08690;0;NC_002505.1;1885670;1887406;-;cds;0
N16961_08695;0;NC_002505.1;1887607;1888905;+;cds;0
N16961_08700;0;NC_002505.1;1888917;1890545;+;cds;0
N16961_08705;0;NC_002505.1;1890542;1891120;+;cds;0
N16961_08710;0;NC_002505.1;1891336;1892430;+;cds;0
N16961_08715;0;NC_002505.1;1892430;1895480;+;cds;0
N16961_08725;0;NC_002505.1;1896092;1897327;+;cds;0
N16961_08730;0;NC_002505.1;1897423;1897878;+;cds;0
N16961_08735;0;NC_002505.1;1898009;1900831;-;cds;0
N16961_08740;0;NC_002505.1;1900851;1901459;-;cds;0
N16961_08745;0;NC_002505.1;1901450;1902901;-;cds;0
N16961_08750;0;NC_002505.1;1902898;1903632;-;cds;0
N16961_08755;0;NC_002505.1;1903625;1905688;-;cds;0
N16961_08760;0;NC_002505.1;1905790;1908849;-;cds;0
N16961_08765;2;NC_002505.1;1908886;1910877;-;cds;47.8160040165443
N16961_08770;0;NC_002505.1;1910870;1912282;-;cds;0
N16961_08775;0;NC_002505.1;1912283;1913623;-;cds;0
N16961_08780;1;NC_002505.1;1913628;1916009;-;cds;23.9080020082722
N16961_08785;1;NC_002505.1;1916150;1918213;-;cds;23.9080020082722
N16961_08790;1;NC_002505.1;1918195;1921767;-;cds;23.9080020082722
N16961_08795;0;NC_002505.1;1921885;1922745;+;cds;0
N16961_08800;0;NC_002505.1;1922810;1923880;-;cds;0
N16961_08805;0;NC_002505.1;1923895;1925049;-;cds;0
N16961_08810;0;NC_002505.1;1925231;1926067;-;cds;0
N16961_08815;0;NC_002505.1;1926196;1927092;-;cds;0
N16961_08820;0;NC_002505.1;1927130;1928413;-;cds;0
N16961_08825;0;NC_002505.1;1928421;1928942;-;cds;0
N16961_08830;0;NC_002505.1;1928993;1929958;-;cds;0
N16961_08835;0;NC_002505.1;1930185;1930895;+;cds;0
N16961_08840;0;NC_002505.1;1930883;1931746;+;cds;0
N16961_08845;0;NC_002505.1;1931750;1932886;+;cds;0
N16961_08850;0;NC_002505.1;1933309;1935654;+;cds;0
N16961_08855;0;NC_002505.1;1935801;1935977;-;cds;0
N16961_08860;0;NC_002505.1;1936121;1936597;+;cds;0
N16961_08865;0;NC_002505.1;1936594;1936731;+;cds;0
N16961_08870;0;NC_002505.1;1936827;1937393;-;cds;0
N16961_08875;0;NC_002505.1;1937519;1938145;-;cds;0
N16961_08880;0;NC_002505.1;1938388;1938696;-;cds;0
N16961_08885;0;NC_002505.1;1938739;1939779;-;cds;0
N16961_08890;0;NC_002505.1;1939914;1940273;-;cds;0
N16961_08895;0;NC_002505.1;1940322;1940693;-;cds;0
N16961_08900;0;NC_002505.1;1940754;1941332;-;cds;0
N16961_08905;0;NC_002505.1;1941351;1941671;-;cds;0
N16961_08910;0;NC_002505.1;1941658;1942032;-;cds;0
N16961_08915;0;NC_002505.1;1942434;1942700;-;cds;0
N16961_08920;0;NC_002505.1;1942842;1943303;-;cds;0
N16961_08925;0;NC_002505.1;1943306;1944415;-;cds;0
N16961_08930;0;NC_002505.1;1944387;1946144;-;cds;0
N16961_08935;0;NC_002505.1;1946151;1947122;-;cds;0
N16961_08940;0;NC_002505.1;1947124;1947456;-;cds;0
N16961_08945;0;NC_002505.1;1947461;1947802;-;cds;0
N16961_08950;0;NC_002505.1;1947786;1948022;-;cds;0
N16961_08955;0;NC_002505.1;1948112;1948573;+;cds;0
N16961_08960;0;NC_002505.1;1949165;1949611;+;cds;0
N16961_08965;0;NC_002505.1;1949718;1950704;+;cds;0
N16961_08970;0;NC_002505.1;1950739;1951032;-;cds;0
N16961_08975;0;NC_002505.1;1951140;1951379;-;cds;0
N16961_08980;0;NC_002505.1;1951794;1952516;+;cds;0
N16961_08985;0;NC_002505.1;1952631;1952831;-;cds;0
N16961_08990;0;NC_002505.1;1953461;1953664;+;cds;0
N16961_08995;0;NC_002505.1;1953656;1954129;-;cds;0
N16961_09000;0;NC_002505.1;1954253;1954648;-;cds;0
N16961_09005;0;NC_002505.1;1954789;1956174;+;cds;0
N16961_09010;0;NC_002505.1;1956171;1956878;+;cds;0
N16961_09015;0;NC_002505.1;1956889;1957104;-;cds;0
N16961_09020;0;NC_002505.1;1957201;1958961;-;cds;0
N16961_09025;0;NC_002505.1;1959245;1960765;+;cds;0
N16961_09030;0;NC_002505.1;1961098;1961538;+;cds;0
N16961_09035;0;NC_002505.1;1961550;1962953;+;cds;0
N16961_09040;0;NC_002505.1;1963028;1964893;-;cds;0
N16961_09045;0;NC_002505.1;1965110;1965409;+;cds;0
N16961_09050;0;NC_002505.1;1965418;1966197;+;cds;0
N16961_09055;0;NC_002505.1;1966189;1967028;-;cds;0
N16961_09060;0;NC_002505.1;1967400;1969301;+;cds;0
N16961_09065;0;NC_002505.1;1969363;1970583;+;cds;0
N16961_09070;0;NC_002505.1;1970703;1971155;-;cds;0
N16961_09075;0;NC_002505.1;1971491;1973695;-;cds;0
N16961_09080;0;NC_002505.1;1973909;1974481;+;cds;0
N16961_09085;0;NC_002505.1;1974555;1975616;-;cds;0
N16961_09090;0;NC_002505.1;1975790;1976554;-;cds;0
N16961_09095;0;NC_002505.1;1976570;1977088;-;cds;0
N16961_09100;0;NC_002505.1;1977120;1978472;-;cds;0
N16961_09105;0;NC_002505.1;1978487;1979557;-;cds;0
N16961_09110;0;NC_002505.1;1979575;1980015;-;cds;0
N16961_09115;0;NC_002505.1;1980018;1980701;-;cds;0
N16961_09120;0;NC_002505.1;1980691;1981122;-;cds;0
N16961_09125;0;NC_002505.1;1981577;1981684;-;cds;0
N16961_09130;0;NC_002505.1;1981697;1982833;-;cds;0
N16961_09135;0;NC_002505.1;1982851;1984437;-;cds;0
N16961_09140;0;NC_002505.1;1984730;1984981;+;cds;0
N16961_09145;0;NC_002505.1;1984896;1985900;-;cds;0
N16961_09150;0;NC_002505.1;1985956;1986570;-;cds;0
N16961_09155;0;NC_002505.1;1986667;1987188;-;cds;0
N16961_09160;0;NC_002505.1;1987276;1988655;-;cds;0
N16961_09165;0;NC_002505.1;1988801;1989295;+;cds;0
N16961_09170;0;NC_002505.1;1989336;1990064;+;cds;0
N16961_09175;0;NC_002505.1;1990171;1991385;+;cds;0
N16961_09180;0;NC_002505.1;1991447;1991902;+;cds;0
N16961_09185;0;NC_002505.1;1991934;1992608;-;cds;0
N16961_09190;0;NC_002505.1;1992727;1993761;-;cds;0
N16961_09195;0;NC_002505.1;1994271;1996346;+;cds;0
N16961_09200;0;NC_002505.1;1996387;1997163;+;cds;0
N16961_09205;0;NC_002505.1;1997160;1997711;+;cds;0
N16961_09210;0;NC_002505.1;1997712;1997924;+;cds;0
N16961_09215;0;NC_002505.1;1997948;2000068;-;cds;0
N16961_09220;0;NC_002505.1;2000266;2001072;+;cds;0
N16961_09225;0;NC_002505.1;2001131;2001808;-;cds;0
N16961_09230;0;NC_002505.1;2001811;2002551;-;cds;0
N16961_09235;0;NC_002505.1;2002699;2003475;-;cds;0
N16961_09240;0;NC_002505.1;2003660;2004430;-;cds;0
N16961_09245;0;NC_002505.1;2004651;2004821;-;cds;0
N16961_09250;2;NC_002505.1;2005147;2006688;+;cds;47.8160040165443
N16961_09255;0;NC_002505.1;2006954;2009230;+;cds;0
N16961_09260;0;NC_002505.1;2009408;2010394;+;cds;0
N16961_09265;0;NC_002505.1;2010412;2012292;-;cds;0
N16961_09270;0;NC_002505.1;2012625;2013365;+;cds;0
N16961_09275;0;NC_002505.1;2013431;2014093;+;cds;0
N16961_09280;0;NC_002505.1;2014214;2014714;+;cds;0
N16961_09285;0;NC_002505.1;2014955;2016889;+;cds;0
N16961_09290;0;NC_002505.1;2017034;2018305;+;cds;0
N16961_09295;2;NC_002505.1;2018318;2019868;+;cds;47.8160040165443
N16961_09300;0;NC_002505.1;2019953;2020711;-;cds;0
N16961_09305;0;NC_002505.1;2020711;2020890;-;cds;0
N16961_09310;0;NC_002505.1;2020871;2021881;-;cds;0
N16961_09315;0;NC_002505.1;2021881;2023629;-;cds;0
N16961_09320;0;NC_002505.1;2023660;2025903;-;cds;0
N16961_09325;0;NC_002505.1;2025912;2026442;+;cds;0
N16961_09330;0;NC_002505.1;2026557;2027801;-;cds;0
N16961_09335;0;NC_002505.1;2027802;2028488;-;cds;0
N16961_09340;2;NC_002505.1;2028481;2029701;-;cds;47.8160040165443
N16961_09345;0;NC_002505.1;2029865;2030440;+;cds;0
N16961_09350;0;NC_002505.1;2030443;2033910;+;cds;0
N16961_09355;0;NC_002505.1;2034086;2034850;+;cds;0
N16961_09360;0;NC_002505.1;2035185;2037260;+;cds;0
N16961_09365;0;NC_002505.1;2037545;2038081;+;cds;0
N16961_09370;0;NC_002505.1;2038194;2039483;-;cds;0
N16961_09375;0;NC_002505.1;2039841;2040380;-;cds;0
N16961_09380;0;NC_002505.1;2040560;2041420;-;cds;0
N16961_09385;0;NC_002505.1;2041448;2042038;-;cds;0
N16961_09390;0;NC_002505.1;2042091;2042480;-;cds;0
N16961_09395;0;NC_002505.1;2042480;2043892;-;cds;0
N16961_09400;0;NC_002505.1;2043911;2044261;-;cds;0
N16961_09405;0;NC_002505.1;2044521;2046512;+;cds;0
N16961_09410;0;NC_002505.1;2046682;2047833;+;cds;0
N16961_09420;0;NC_002505.1;2048068;2048907;-;cds;0
N16961_09425;0;NC_002505.1;2049552;2051144;+;cds;0
N16961_09430;0;NC_002505.1;2051224;2051745;+;cds;0
N16961_09435;0;NC_002505.1;2051820;2054702;-;cds;0
N16961_09440;0;NC_002505.1;2054880;2055374;-;cds;0
N16961_09445;0;NC_002505.1;2055531;2056655;+;cds;0
N16961_09450;0;NC_002505.1;2056697;2057893;-;cds;0
N16961_09455;0;NC_002505.1;2057955;2058929;-;cds;0
N16961_09460;0;NC_002505.1;2059218;2059982;+;cds;0
N16961_09465;0;NC_002505.1;2060050;2060820;+;cds;0
N16961_09470;0;NC_002505.1;2060878;2061573;-;cds;0
N16961_09475;0;NC_002505.1;2061646;2062815;-;cds;0
N16961_09480;0;NC_002505.1;2062827;2063108;-;cds;0
N16961_09485;0;NC_002505.1;2063247;2063525;-;cds;0
N16961_09490;2;NC_002505.1;2063813;2065483;-;cds;47.8160040165443
N16961_09495;2;NC_002505.1;2065592;2066269;-;cds;47.8160040165443
N16961_09500;0;NC_002505.1;2066452;2066763;-;cds;0
N16961_09505;0;NC_002505.1;2066898;2068757;-;cds;0
N16961_09510;0;NC_002505.1;2068910;2069182;-;cds;0
N16961_09515;0;NC_002505.1;2069366;2071726;-;cds;0
N16961_09520;0;NC_002505.1;2071849;2073129;-;cds;0
N16961_09525;0;NC_002505.1;2073209;2073835;-;cds;0
N16961_09530;0;NC_002505.1;2073941;2075242;-;cds;0
N16961_09535;1;NC_002505.1;2075741;2077534;+;cds;23.9080020082722
N16961_09540;0;NC_002505.1;2077537;2078877;+;cds;0
N16961_09545;0;NC_002505.1;2078993;2080354;-;cds;0
N16961_09550;0;NC_002505.1;2080358;2081020;-;cds;0
N16961_09555;0;NC_002505.1;2081087;2082085;-;cds;0
N16961_09560;0;NC_002505.1;2082317;2083786;-;cds;0
N16961_09565;0;NC_002505.1;2084014;2084115;-;cds;0
N16961_09570;0;NC_002505.1;2084346;2084816;+;cds;0
N16961_09575;0;NC_002505.1;2084864;2086747;+;cds;0
N16961_09580;0;NC_002505.1;2086892;2087584;+;cds;0
N16961_09585;0;NC_002505.1;2087587;2088519;+;cds;0
N16961_09590;0;NC_002505.1;2088527;2089198;+;cds;0
N16961_09595;0;NC_002505.1;2089288;2089737;+;cds;0
N16961_09600;0;NC_002505.1;2090031;2090651;+;cds;0
N16961_09605;0;NC_002505.1;2090698;2091360;-;cds;0
N16961_09610;0;NC_002505.1;2091673;2092968;-;cds;0
N16961_09620;0;NC_002505.1;2093598;2094458;+;cds;0
N16961_09625;0;NC_002505.1;2094756;2095604;+;cds;0
N16961_09630;0;NC_002505.1;2095589;2097052;+;cds;0
N16961_09635;0;NC_002505.1;2097041;2097148;-;cds;0
N16961_09640;0;NC_002505.1;2097183;2098073;-;cds;0
N16961_09645;0;NC_002505.1;2098432;2100258;+;cds;0
N16961_09650;0;NC_002505.1;2100348;2102795;-;cds;0
N16961_09655;0;NC_002505.1;2102818;2103912;-;cds;0
N16961_09660;0;NC_002505.1;2104179;2106719;-;cds;0
N16961_09665;0;NC_002505.1;2106983;2108188;-;cds;0
N16961_09670;0;NC_002505.1;2108531;2109478;-;cds;0
N16961_09675;0;NC_002505.1;2109642;2110613;-;cds;0
N16961_09680;0;NC_002505.1;2110638;2110916;-;cds;0
N16961_09685;0;NC_002505.1;2111116;2111778;+;cds;0
N16961_09690;0;NC_002505.1;2111799;2112611;+;cds;0
N16961_09695;0;NC_002505.1;2112616;2112879;+;cds;0
N16961_09700;0;NC_002505.1;2113171;2113659;+;cds;0
N16961_09705;0;NC_002505.1;2113726;2114049;-;cds;0
N16961_09710;0;NC_002505.1;2114204;2115079;-;cds;0
N16961_09715;0;NC_002505.1;2115098;2115238;+;cds;0
N16961_09720;0;NC_002505.1;2115273;2115863;+;cds;0
N16961_09725;0;NC_002505.1;2115876;2117747;+;cds;0
N16961_09730;0;NC_002505.1;2117962;2119977;+;cds;0
N16961_09735;0;NC_002505.1;2120030;2120575;-;cds;0
N16961_09740;0;NC_002505.1;2120666;2121826;+;cds;0
N16961_09745;2;NC_002505.1;2121855;2123285;-;cds;47.8160040165443
N16961_09750;0;NC_002505.1;2123261;2124259;-;cds;0
N16961_09755;0;NC_002505.1;2124347;2125213;-;cds;0
N16961_09760;0;NC_002505.1;2125238;2126029;-;cds;0
N16961_09765;0;NC_002505.1;2126019;2127731;-;cds;0
N16961_09770;0;NC_002505.1;2127728;2129035;-;cds;0
N16961_09775;0;NC_002505.1;2129250;2130464;+;cds;0
N16961_09780;0;NC_002505.1;2130617;2131201;+;cds;0
N16961_09785;0;NC_002505.1;2131258;2132583;+;cds;0
N16961_09790;0;NC_002505.1;2132577;2133179;-;cds;0
N16961_09795;0;NC_002505.1;2133183;2133734;+;cds;0
N16961_09800;0;NC_002505.1;2133810;2135657;-;cds;0
N16961_09805;0;NC_002505.1;2135870;2136991;-;cds;0
N16961_09810;0;NC_002505.1;2137101;2138801;-;cds;0
N16961_09815;0;NC_002505.1;2138926;2139780;-;cds;0
N16961_09820;0;NC_002505.1;2139777;2140334;-;cds;0
N16961_09825;0;NC_002505.1;2140351;2140656;-;cds;0
N16961_09830;0;NC_002505.1;2140716;2141429;-;cds;0
N16961_09835;0;NC_002505.1;2141426;2143438;-;cds;0
N16961_09840;0;NC_002505.1;2143458;2143661;-;cds;0
N16961_09845;0;NC_002505.1;2143931;2144764;+;cds;0
N16961_09850;0;NC_002505.1;2144838;2146838;-;cds;0
N16961_09855;0;NC_002505.1;2147068;2148918;+;cds;0
N16961_09860;0;NC_002505.1;2149035;2150048;+;cds;0
N16961_09865;0;NC_002505.1;2150146;2150433;-;cds;0
N16961_09870;0;NC_002505.1;2150537;2151361;+;cds;0
N16961_09875;0;NC_002505.1;2151522;2151926;-;cds;0
N16961_09880;0;NC_002505.1;2152265;2153260;+;cds;0
N16961_09885;0;NC_002505.1;2153408;2154298;+;cds;0
N16961_09895;0;NC_002505.1;2154733;2155737;+;cds;0
N16961_09900;0;NC_002505.1;2155892;2156710;+;cds;0
N16961_09905;0;NC_002505.1;2156788;2157708;+;cds;0
