Chromosome;Feature_name;Start;Stop;Strand;Type;Counts;CPM;Gene;Bakta Annotation
NC_002505.1;N16961_09025;1959245;1960765;+;cds;0;0;adhE;Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase
NC_002505.1;N16961_09030;1961098;1961538;+;cds;0;0;ptsN;Phosphotransferase system mannitol/fructose-specific IIA domain (Ntr-type)
NC_002505.1;N16961_09035;1961550;1962953;+;cds;0;0;frwB;Phosphotransferase system fructose-specific component IIB
NC_002505.1;N16961_09040;1963028;1964893;-;cds;0;0;ptsN;Phosphotransferase system mannitol/fructose-specific IIA domain (Ntr-type)
NC_002505.1;N16961_09045;1965110;1965409;+;cds;0;0;frwB;Phosphotransferase system fructose-specific component IIB
NC_002505.1;N16961_09050;1965418;1966197;+;cds;0;0;ptsH;HPr or related phosphotransfer protein
NC_002506.1;N16961_14625;196603;197811;+;cds;0;0;nupC;Nucleoside permease NupC
NC_002505.1;N16961_09055;1966189;1967028;-;cds;0;0;araC;AraC-type DNA-binding domain and AraC-containing proteins
NC_002505.1;N16961_09060;1967400;1969301;+;cds;0;0;ptsN;Phosphotransferase system mannitol/fructose-specific IIA domain (Ntr-type)
NC_002505.1;N16961_09065;1969363;1970583;+;cds;0;0;manA;mannose-6-phosphate isomerase, class I
NC_002505.1;N16961_09070;1970703;1971155;-;cds;0;0;alaE;L-alanine exporter AlaE
NC_002505.1;N16961_00955;197130;197798;-;cds;0;0;rhtB;Threonine/homoserine/homoserine lactone efflux protein
NC_002505.1;N16961_09075;1971491;1973695;-;cds;0;0;cqsR;hybrid sensor histidine kinase/response regulator CqsR
NC_002505.1;N16961_09080;1973909;1974481;+;cds;0;0;yecA;UPF0149 protein
NC_002505.1;N16961_09085;1974555;1975616;-;cds;0;0;nadA;quinolinate synthase NadA
NC_002505.1;N16961_09090;1975790;1976554;-;cds;0;0;ybgF;tol-pal system protein YbgF
NC_002505.1;N16961_09095;1976570;1977088;-;cds;0;0;pal;peptidoglycan-associated lipoprotein Pal
NC_002505.1;N16961_09100;1977120;1978472;-;cds;0;0;tolB;Tol-Pal system beta propeller repeat protein TolB
NC_002506.1;N16961_13850;19781;20299;+;cds;0;0;hcp-2;type VI secretion system effector Hcp-2
NC_002505.1;N16961_09105;1978487;1979557;-;cds;0;0;tolA;cell envelope integrity protein TolA
NC_002505.1;N16961_00960;197873;198676;-;cds;0;0;glxA;Transcriptional regulator GlxA, contains an amidase domain and an AraC-type DNA-binding HTH domain
NC_002505.1;N16961_09110;1979575;1980015;-;cds;0;0;tolR;protein TolR
NC_002505.1;N16961_09115;1980018;1980701;-;cds;0;0;tolQ;protein TolQ
NC_002506.1;N16961_14630;198062;199294;+;cds;0;0;pepT;peptidase T
NC_002505.1;N16961_09120;1980691;1981122;-;cds;0;0;ybgC;tol-pal system-associated acyl-CoA thioesterase
NC_002505.1;N16961_09125;1981577;1981684;-;cds;0;0;cydX;cytochrome bd-I oxidase subunit CydX
NC_002505.1;N16961_09130;1981697;1982833;-;cds;0;0;cydB;cytochrome d ubiquinol oxidase subunit II
NC_002505.1;N16961_09135;1982851;1984437;-;cds;0;0;cydA;cytochrome ubiquinol oxidase subunit I
NC_002505.1;N16961_09140;1984730;1984981;+;cds;0;0;;hypothetical protein
NC_002505.1;N16961_09145;1984896;1985900;-;cds;0;0;ruvB;Holliday junction branch migration DNA helicase RuvB
NC_002505.1;N16961_09150;1985956;1986570;-;cds;0;0;ruvA;Holliday junction branch migration protein RuvA
NC_002505.1;N16961_09155;1986667;1987188;-;cds;0;0;ruvC;crossover junction endodeoxyribonuclease RuvC
NC_002505.1;N16961_09160;1987276;1988655;-;cds;0;0;cysS;cysteine--tRNA ligase
NC_002505.1;N16961_00965;198833;200587;-;cds;0;0;ggt;gamma-glutamyltransferase
NC_002505.1;N16961_09165;1988801;1989295;+;cds;0;0;;Peptidyl-prolyl cis-trans isomerase
NC_002505.1;N16961_09170;1989336;1990064;+;cds;0;0;lpxH;UDP-2,3-diacylglucosamine diphosphatase
NC_002505.1;N16961_09175;1990171;1991385;+;cds;0;0;yuxH;c-di-GMP phosphodiesterase YuxH/PdeH, contains EAL and HDOD domains
NC_002505.1;N16961_09180;1991447;1991902;+;cds;0;0;ychJ;UPF0225 protein VC_1852
NC_002505.1;N16961_09185;1991934;1992608;-;cds;0;0;yccT;UPF0319 protein VC_1853
NC_002505.1;N16961_09190;1992727;1993761;-;cds;0;0;ompT;porin OmpT
NC_002505.1;N16961_09195;1994271;1996346;+;cds;0;0;dinG;ATP-dependent DNA helicase DinG
NC_002506.1;N16961_14635;199466;200341;+;cds;0;0;mscS;Small-conductance mechanosensitive channel
NC_002505.1;N16961_09200;1996387;1997163;+;cds;0;0;tauE;Sulfite exporter TauE/SafE/YfcA and related permeases, UPF0721 family
NC_002505.1;N16961_09205;1997160;1997711;+;cds;0;0;priC;Primosomal replication protein N''
NC_002505.1;N16961_09210;1997712;1997924;+;cds;0;0;rsmS;pleiotropic regulatory protein RsmS
NC_002505.1;N16961_09215;1997948;2000068;-;cds;0;0;tar;Methyl-accepting chemotaxis protein (MCP)
NC_002505.1;N16961_09220;2000266;2001072;+;cds;0;0;xthA;exodeoxyribonuclease III
NC_002505.1;N16961_09225;2001131;2001808;-;cds;0;0;artM;ABC-type arginine/histidine transport system, permease component
NC_002505.1;N16961_09230;2001811;2002551;-;cds;0;0;artQ;ABC-type arginine transport system, permease component
NC_002505.1;N16961_09235;2002699;2003475;-;cds;0;0;hisJ;ABC-type amino acid transport/signal transduction system, periplasmic component/domain
NC_002506.1;N16961_14640;200338;201930;-;cds;0;0;norR;nitric oxide reductase transcriptional regulator NorR
NC_002505.1;N16961_09240;2003660;2004430;-;cds;0;0;hisP;ABC-type histidine transport system, ATPase component
NC_002505.1;N16961_09245;2004651;2004821;-;cds;0;0;;hypothetical protein
NC_002505.1;N16961_09250;2005147;2006688;+;cds;0;0;;DUF3360 domain-containing protein
NC_002505.1;N16961_09255;2006954;2009230;+;cds;0;0;pflB;formate C-acetyltransferase
NC_002505.1;N16961_00970;200761;201663;-;cds;0;0;rarD;EamA family transporter RarD
NC_002505.1;N16961_09260;2009408;2010394;+;cds;0;0;;DUF2219 domain-containing protein
NC_002505.1;N16961_09265;2010412;2012292;-;cds;0;0;tar;Methyl-accepting chemotaxis protein (MCP)
NC_002505.1;N16961_09270;2012625;2013365;+;cds;0;0;pflA;pyruvate formate lyase 1-activating protein
NC_002505.1;N16961_09275;2013431;2014093;+;cds;0;0;;Uncharacterized membrane protein
NC_002505.1;N16961_09280;2014214;2014714;+;cds;0;0;yfbU;YfbU family protein
NC_002505.1;N16961_09285;2014955;2016889;+;cds;0;0;prkA;PrkA family serine protein kinase
NC_002505.1;N16961_09290;2017034;2018305;+;cds;0;0;yeaH;UPF0229 protein VC_1873
NC_002505.1;N16961_00975;201803;203665;+;cds;0;0;recQ;ATP-dependent DNA helicase RecQ
NC_002505.1;N16961_09295;2018318;2019868;+;cds;0;0;spoVR;SpoVR family protein
NC_002505.1;N16961_09300;2019953;2020711;-;cds;0;0;kdsB;3-deoxy-manno-octulosonate cytidylyltransferase
NC_002505.1;N16961_09305;2020711;2020890;-;cds;0;0;trm112;UPF0434 protein VC0395_A1467/VC395_1991
NC_002505.1;N16961_09310;2020871;2021881;-;cds;2;27.73617;lpxK;tetraacyldisaccharide 4'-kinase
NC_002506.1;N16961_14645;202121;203305;+;cds;0;0;hmpA;NO-inducible flavohemoprotein
NC_002505.1;N16961_09315;2021881;2023629;-;cds;2;27.73617;msbA;lipid A ABC transporter ATP-binding protein/permease MsbA
NC_002505.1;N16961_09320;2023660;2025903;-;cds;0;0;comEC;DNA internalization-related competence protein ComEC/Rec2
NC_002505.1;N16961_09325;2025912;2026442;+;cds;0;0;;DUF2062 domain-containing protein
NC_002505.1;N16961_09330;2026557;2027801;-;cds;0;0;lolE;lipoprotein-releasing ABC transporter permease subunit LolE
NC_002505.1;N16961_09335;2027802;2028488;-;cds;0;0;lolD;lipoprotein-releasing ABC transporter ATP-binding protein LolD
NC_002505.1;N16961_00105;20283;20837;+;cds;0;0;mneA;Putative manganese exporter
NC_002505.1;N16961_09340;2028481;2029701;-;cds;0;0;lolC;lipoprotein-releasing ABC transporter permease subunit LolC
NC_002505.1;N16961_09345;2029865;2030440;+;cds;0;0;pilZ;PilZ domain-containing protein
NC_002505.1;N16961_09350;2030443;2033910;+;cds;0;0;mfd;transcription-repair coupling factor
NC_002505.1;N16961_09355;2034086;2034850;+;cds;0;0;csiV;Peptidoglycan-binding protein, CsiV
NC_002506.1;N16961_14650;203449;203658;-;cds;0;0;cspV;Cold shock protein CspV
NC_002505.1;N16961_09360;2035185;2037260;+;cds;0;0;;hemolysin
NC_002505.1;N16961_00980;203658;203957;+;cds;0;0;;Gene 3 protein-related protein
NC_002505.1;N16961_09365;2037545;2038081;+;cds;0;0;rimL;Protein N-acetyltransferase, RimJ/RimL family
NC_002505.1;N16961_09370;2038194;2039483;-;cds;0;0;ndh;NADH dehydrogenase, FAD-containing subunit
NC_002505.1;N16961_09375;2039841;2040380;-;cds;0;0;ycfP;alpha/beta hydrolase YcfP
NC_002506.1;N16961_14655;204017;204244;+;cds;0;0;arfA;Stalled ribosome alternative rescue factor ArfA
NC_002505.1;N16961_09380;2040560;2041420;-;cds;0;0;thiK;Thiamine kinase or a related kinase
NC_002505.1;N16961_00985;204128;204490;+;cds;0;0;;Transmembrane protein
NC_002505.1;N16961_09385;2041448;2042038;-;cds;0;0;lpoB;penicillin-binding protein activator LpoB
NC_002505.1;N16961_09390;2042091;2042480;-;cds;0;0;ycfL;Uncharacterized conserved protein YcfL
NC_002505.1;N16961_09395;2042480;2043892;-;cds;0;0;;Lipoprotein
NC_002506.1;N16961_13855;20427;22511;+;cds;0;0;vgrG-2;type VI secretion system substrate VgrG-2
NC_002505.1;N16961_09400;2043911;2044261;-;cds;0;0;hinT;purine nucleoside phosphoramidase
NC_002505.1;N16961_09405;2044521;2046512;+;cds;0;0;tar;Methyl-accepting chemotaxis protein (MCP)
NC_002505.1;N16961_00990;204526;206355;-;cds;0;0;mdlB;ABC-type multidrug transport system, ATPase and permease component
NC_002506.1;N16961_14660;204632;205009;+;cds;0;0;;NADH:ubiquinone oxidoreductase subunit 2
NC_002505.1;N16961_09410;2046682;2047833;+;cds;0;0;;DUF1887 domain-containing protein
NC_002505.1;N16961_09420;2048068;2048907;-;cds;0;0;fadR;fatty acid metabolism transcriptional regulator FadR
NC_002505.1;N16961_09425;2049552;2051144;+;cds;0;0;nhaB;Na(+)/H(+) antiporter NhaB
NC_002505.1;N16961_09430;2051224;2051745;+;cds;0;0;dsbB;disulfide bond formation protein DsbB
NC_002505.1;N16961_09435;2051820;2054702;-;cds;0;0;ftsK;DNA translocase FtsK
NC_002506.1;N16961_14665;205283;205522;+;cds;0;0;;DUF3995 domain-containing protein
NC_002505.1;N16961_09440;2054880;2055374;-;cds;0;0;lrp;leucine-responsive transcriptional regulator Lrp
NC_002505.1;N16961_09445;2055531;2056655;+;cds;0;0;ald;alanine dehydrogenase
NC_002506.1;N16961_14670;205609;206613;+;cds;0;0;cheC;Phosphoaspartate phosphatase CheC, specific for CheY-P
NC_002505.1;N16961_09450;2056697;2057893;-;cds;0;0;;Methyltransferase domain-containing protein
NC_002505.1;N16961_09455;2057955;2058929;-;cds;0;0;cysB;HTH-type transcriptional regulator CysB
NC_002505.1;N16961_09460;2059218;2059982;+;cds;0;0;;DNA repair protein
NC_002505.1;N16961_09465;2060050;2060820;+;cds;0;0;miaE;tRNA isopentenyl-2-thiomethyl-A-37 hydroxylase MiaE (synthesis of 2-methylthio-cis-ribozeatin)
NC_002505.1;N16961_09470;2060878;2061573;-;cds;0;0;pyrF;orotidine-5'-phosphate decarboxylase
NC_002505.1;N16961_09475;2061646;2062815;-;cds;0;0;lapB;lipopolysaccharide assembly protein LapB
NC_002505.1;N16961_09480;2062827;2063108;-;cds;0;0;yciS;DUF1049 domain-containing protein
NC_002505.1;N16961_09485;2063247;2063525;-;cds;0;0;ihfB;integration host factor subunit beta
NC_002505.1;N16961_09490;2063813;2065483;-;cds;0;0;rpsA;30S ribosomal protein S1
NC_002505.1;N16961_00995;206490;208589;+;cds;0;0;fhuA;TonB-dependent siderophore receptor FhuA
NC_002505.1;N16961_09495;2065592;2066269;-;cds;0;0;cmk;(d)CMP kinase
NC_002506.1;N16961_14675;206613;207059;+;cds;0;0;;PAS domain-containing protein
NC_002505.1;N16961_09500;2066452;2066763;-;cds;0;0;comEA;DNA uptake protein ComE or related DNA-binding protein
NC_002505.1;N16961_09505;2066898;2068757;-;cds;0;0;ppiD;peptidylprolyl isomerase
NC_002505.1;N16961_09510;2068910;2069182;-;cds;0;0;hupB;DNA-binding protein HU-beta
NC_002505.1;N16961_09515;2069366;2071726;-;cds;0;0;lon;endopeptidase La
NC_002506.1;N16961_14680;207109;208581;+;cds;0;0;nnr;Bifunctional NAD(P)H-hydrate repair enzyme Nnr
NC_002505.1;N16961_09520;2071849;2073129;-;cds;0;0;clpX;ATP-dependent protease ATP-binding subunit ClpX
NC_002505.1;N16961_09525;2073209;2073835;-;cds;0;0;clpP;ATP-dependent Clp endopeptidase proteolytic subunit ClpP
NC_002505.1;N16961_09530;2073941;2075242;-;cds;0;0;tig;trigger factor
NC_002505.1;N16961_09535;2075741;2077534;+;cds;0;0;;Signal transduction histidine kinase regulating C4-dicarboxylate transport system
NC_002505.1;N16961_09540;2077537;2078877;+;cds;0;0;atoC;DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains
NC_002505.1;N16961_09545;2078993;2080354;-;cds;0;0;dctM;C4-dicarboxylate TRAP transporter large permease protein DctM
NC_002505.1;N16961_09550;2080358;2081020;-;cds;0;0;dctQ;C4-dicarboxylate TRAP transporter small permease protein DctQ
NC_002505.1;N16961_09555;2081087;2082085;-;cds;0;0;dctP;TRAP transporter solute-binding subunit DctP
NC_002505.1;N16961_09560;2082317;2083786;-;cds;0;0;selO;YdiU family protein
NC_002505.1;N16961_09565;2084014;2084115;-;cds;0;0;;hypothetical protein
NC_002505.1;N16961_09570;2084346;2084816;+;cds;0;0;;Oxidoreductase
NC_002505.1;N16961_09575;2084864;2086747;+;cds;0;0;eAL;EAL domain, c-di-GMP-specific phosphodiesterase class I (or its enzymatically inactive variant)
NC_002506.1;N16961_14685;208570;209565;-;cds;0;0;ldhA;Lactate dehydrogenase or related 2-hydroxyacid dehydrogenase
NC_002505.1;N16961_09580;2086892;2087584;+;cds;0;0;pgsA;Phosphatidylglycerophosphate synthase
NC_002505.1;N16961_01000;208720;209505;+;cds;0;0;fepC;ABC-type cobalamin/Fe3+-siderophores transport system, ATPase component
NC_002505.1;N16961_09585;2087587;2088519;+;cds;0;0;ynbB;putative CDP-diglyceride synthetase/phosphatidate cytidylyltransferase
NC_002505.1;N16961_09590;2088527;2089198;+;cds;0;0;plsC;1-acyl-sn-glycerol-3-phosphate acyltransferase
NC_002505.1;N16961_09595;2089288;2089737;+;cds;0;0;fadM;Acyl-CoA thioesterase FadM
NC_002505.1;N16961_09600;2090031;2090651;+;cds;0;0;;Threonine efflux protein
NC_002505.1;N16961_09605;2090698;2091360;-;cds;0;0;serB;Phosphoserine phosphatase
NC_002505.1;N16961_09610;2091673;2092968;-;cds;0;0;opgC;putative acyltransferase
NC_002505.1;N16961_09620;2093598;2094458;+;cds;0;0;folD;bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD
NC_002505.1;N16961_00110;20943;21200;+;cds;0;0;;NADH dehydrogenase subunit II-related protein
NC_002505.1;N16961_09625;2094756;2095604;+;cds;0;0;tauD;Taurine dioxygenase, alpha-ketoglutarate-dependent
NC_002505.1;N16961_01005;209496;210455;+;cds;0;0;fepB;ABC-type Fe3+-hydroxamate transport system, periplasmic component
NC_002505.1;N16961_09630;2095589;2097052;+;cds;0;0;ubiH;FAD-binding protein
NC_002505.1;N16961_09635;2097041;2097148;-;cds;0;0;;hypothetical protein
NC_002505.1;N16961_09640;2097183;2098073;-;cds;0;0;lysR;DNA-binding transcriptional regulator, LysR family
NC_002506.1;N16961_14690;209808;211091;+;cds;0;0;nhaC;Na+/H+ antiporter NhaC/MleN
NC_002505.1;N16961_09645;2098432;2100258;+;cds;0;0;dit1;Pyoverdine/dityrosine biosynthesis protein Dit1
NC_002505.1;N16961_09650;2100348;2102795;-;cds;0;0;torA;Anaerobic selenocysteine-containing dehydrogenase
NC_002505.1;N16961_09655;2102818;2103912;-;cds;0;0;napC;Tetraheme cytochrome c subunit NapC of nitrate or TMAO reductase
NC_002505.1;N16961_09660;2104179;2106719;-;cds;0;0;;Chitodextrinase
NC_002505.1;N16961_01010;210452;212413;+;cds;0;0;fhuB;Fe(3+)-hydroxamate ABC transporter permease FhuB
NC_002505.1;N16961_09665;2106983;2108188;-;cds;0;0;nupC;Nucleoside permease NupC
NC_002505.1;N16961_09670;2108531;2109478;-;cds;0;0;lysR;DNA-binding transcriptional regulator, LysR family
NC_002505.1;N16961_09675;2109642;2110613;-;cds;0;0;mltB;Membrane-bound lytic murein transglycosylase B
NC_002505.1;N16961_09680;2110638;2110916;-;cds;0;0;ycgL;YcgL domain-containing protein VC0395-A1544/VC395-2072
NC_002506.1;N16961_14695;211093;211935;-;cds;0;0;;Potassium channel family protein
NC_002505.1;N16961_09685;2111116;2111778;+;cds;0;0;minC;septum site-determining protein MinC
NC_002505.1;N16961_09690;2111799;2112611;+;cds;0;0;minD;septum site-determining protein MinD
NC_002505.1;N16961_09695;2112616;2112879;+;cds;0;0;minE;cell division topological specificity factor MinE
NC_002505.1;N16961_09700;2113171;2113659;+;cds;0;0;cutF;Uncharacterized lipoprotein NlpE involved in copper resistance
NC_002505.1;N16961_09705;2113726;2114049;-;cds;0;0;;DUF1244 domain-containing protein
NC_002505.1;N16961_09710;2114204;2115079;-;cds;0;0;tim44;putative lipid-binding transport protein, Tim44 family
NC_002505.1;N16961_09715;2115098;2115238;+;cds;0;0;;hypothetical protein
NC_002505.1;N16961_09720;2115273;2115863;+;cds;0;0;acrR;DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA
NC_002505.1;N16961_09725;2115876;2117747;+;cds;0;0;plsC;1-acyl-sn-glycerol-3-phosphate acyltransferase
NC_002505.1;N16961_09730;2117962;2119977;+;cds;0;0;tar;Methyl-accepting chemotaxis protein (MCP)
NC_002506.1;N16961_14700;212001;212549;-;cds;0;0;;Porin family protein
NC_002505.1;N16961_09735;2120030;2120575;-;cds;0;0;hipB;Transcriptional regulator, contains XRE-family HTH domain
NC_002505.1;N16961_09740;2120666;2121826;+;cds;0;0;benE;putative benzoate:H+ symporter BenE
NC_002505.1;N16961_09745;2121855;2123285;-;cds;0;0;menE;o-succinylbenzoate--CoA ligase
NC_002505.1;N16961_09750;2123261;2124259;-;cds;0;0;menC;o-succinylbenzoate synthase
NC_002505.1;N16961_09755;2124347;2125213;-;cds;0;0;menB;1,4-dihydroxy-2-naphthoyl-CoA synthase
NC_002505.1;N16961_01015;212440;213288;-;cds;0;0;rpiR;DNA-binding transcriptional regulator, MurR/RpiR family, contains HTH and SIS domains
NC_002505.1;N16961_09760;2125238;2126029;-;cds;0;0;menH;2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
NC_002505.1;N16961_09765;2126019;2127731;-;cds;0;0;menD;2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase
NC_002505.1;N16961_09770;2127728;2129035;-;cds;0;0;menF;Isochorismate synthase EntC
NC_002505.1;N16961_00115;21287;21535;-;cds;0;0;tusA;sulfurtransferase TusA
NC_002505.1;N16961_09775;2129250;2130464;+;cds;0;0;aspB;Aspartate/methionine/tyrosine aminotransferase
NC_002505.1;N16961_09780;2130617;2131201;+;cds;0;0;yfbR;5'-deoxynucleotidase
NC_002505.1;N16961_09785;2131258;2132583;+;cds;0;0;dgt;anti-phage deoxyguanosine triphosphatase
NC_002506.1;N16961_14705;213207;214250;+;cds;0;0;guaC;GMP reductase
NC_002505.1;N16961_09790;2132577;2133179;-;cds;0;0;tapT;tRNA U47 aminocarboxypropyltransferaseTapT/TuaA/ YfiP, DTW domain
NC_002505.1;N16961_09795;2133183;2133734;+;cds;0;0;rrtA;rhombosortase
NC_002505.1;N16961_09800;2133810;2135657;-;cds;2;27.73617;pepF;Oligoendopeptidase F
NC_002505.1;N16961_01020;213519;214421;+;cds;0;0;murQ;N-acetylmuramic acid 6-phosphate etherase
NC_002505.1;N16961_09805;2135870;2136991;-;cds;0;0;rnd;ribonuclease D
NC_002505.1;N16961_09810;2137101;2138801;-;cds;0;0;fadD;long-chain-fatty-acid--CoA ligase FadD
NC_002505.1;N16961_09815;2138926;2139780;-;cds;0;0;menH;2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH and related esterases, alpha/beta hydrolase fold
NC_002505.1;N16961_09820;2139777;2140334;-;cds;0;0;slp;Starvation-inducible outer membrane lipoprotein Slp
NC_002505.1;N16961_09825;2140351;2140656;-;cds;0;0;;Chromosome segregation ATPase
NC_002505.1;N16961_09830;2140716;2141429;-;cds;0;0;tsaB;tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB
NC_002505.1;N16961_09835;2141426;2143438;-;cds;0;0;dinG;Rad3-related DNA helicase DinG
NC_002505.1;N16961_09840;2143458;2143661;-;cds;0;0;vbhA;Antitoxin VbhA domain-containing protein
NC_002505.1;N16961_09845;2143931;2144764;+;cds;0;0;purU;formyltetrahydrofolate deformylase
NC_002505.1;N16961_01025;214452;215897;+;cds;0;0;murP;PTS N-acetylmuramic acid transporter subunit IIBC
NC_002505.1;N16961_09850;2144838;2146838;-;cds;0;0;fadH;2,4-dienoyl-CoA reductase or related NADH-dependent reductase, Old Yellow Enzyme (OYE) family
NC_002505.1;N16961_09855;2147068;2148918;+;cds;0;0;sppA;signal peptide peptidase SppA
